"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Silver Autumn Media | Wedding Video Highlights","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/silver-autumn-media-|-wedding-video-highlights-st-louis-mo-1044438","wedding-videographers","Kane, IL"
"Creative Video Services, Inc","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/creative-video-services-inc-saint-louis-mo-264391","wedding-videographers","Kane, IL"
"Peak Media","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/peak-media-saint-charles-mo-2030635","wedding-videographers","Kane, IL"
"Oak 9  Productions","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/oak-9-productions-red-bud-il-2035523","wedding-videographers","Kane, IL"
"Chelsie Hubbs Photo + Film","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/chelsie-hubbs-photo-+-film-salem-mo-971767","wedding-videographers","Kane, IL"
"A2B Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/a2b-weddings-des-peres-mo-2040843","wedding-videographers","Kane, IL"
"These Forever Moments","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/these-forever-moments-lake-saint-louis-mo-2025035","wedding-videographers","Kane, IL"
"Coterie Creative","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/coterie-creative-saint-louis-mo-2014266","wedding-videographers","Kane, IL"
"St. Louis Video Productions, Inc.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/st-louis-video-productions-inc-florissant-mo-434103","wedding-videographers","Kane, IL"
"Brent Austin Films","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brent-austin-films-woodriver-mo-2047361","wedding-videographers","Kane, IL"
"Garon Photo & Cinema","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/garon-photo-and-cinema-troy-il-1064884","wedding-videographers","Kane, IL"
"Wilkins' Studios","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wilkins-studios-iuka-il-2044539","wedding-videographers","Kane, IL"
"Hype Queen Media","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/hype-queen-media-saint-louis-mo-2082193","wedding-videographers","Kane, IL"
"Tony Mellinger LLC","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tony-mellinger-llc-wentzville-mo-2012021","wedding-videographers","Kane, IL"
"Ever After Films","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ever-after-films-chesterfield-mo-865557","wedding-videographers","Kane, IL"
"Brickey Films | Every Couple Has A Story To Tell","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/brickey-films-|-every-couple-has-a-story-to-tell-st-louis-mo-894685","wedding-videographers","Kane, IL"
"Analogue Films","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/analogue-films-edwardsville-il-591374","wedding-videographers","Kane, IL"
"Gaadt Productions","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/gaadt-productions-saint-louis-mo-528473","wedding-videographers","Kane, IL"
"The Ultimate Bride","N/A","n/a","N/A","N/A","N/A","+1(314) 961-9997","info@theultimatebride.com","http://www.theultimatebride.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/theultimatebridest.louis","http://www.instagram.com/ultimatebridestl","http://www.pinterest.com/ultimatebridestl","https://www.theknot.com/marketplace/the-ultimate-bride-saint-louis-mo-389451","bridal-salons","Kane, IL"
"Town & Country Bridal and Formalwear","N/A","n/a","N/A","N/A","N/A","+1(314) 863-7200","info@townandcountrybride.com","https://mimisbridaltownandcountry.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/mimisbridaltandc","http://www.instagram.com/mimisbridaltandc","N/A","https://www.theknot.com/marketplace/town-and-country-bridal-and-formalwear-st-louis-mo-436994","bridal-salons","Kane, IL"
"Bridal Parlour","N/A","n/a","N/A","N/A","N/A","+1(618) 622-0880","Info@bridalparlour.net","https://www.bridalparlour.net?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thebridalparlour/","http://www.instagram.com/thebridalparlour","http://www.pinterest.com/bridalparlour0119/","https://www.theknot.com/marketplace/bridal-parlour-shiloh-il-1045842","bridal-salons","Kane, IL"
"Tailored Bridal","N/A","n/a","N/A","N/A","N/A","+113142494443","lauren@tailoredstl.com","https://www.tailoredstl.com/","N/A","http://www.instagram.com/https://www.instagram.com/tailoredbridal.stl/","N/A","https://www.theknot.com/marketplace/tailored-bridal-saint-louis-mo-2081038","bridal-salons","Kane, IL"
"Signature Bridal","N/A","n/a","N/A","N/A","N/A","+1(636) 778-3200","SignatureBridal@yahoo.com, signaturebridal@yahoo.com, info@signaturebridalstlouis.com","http://www.signaturebridalstlouis.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://business.facebook.com/pages/signature-bridal/444463092329776?business_id=701370326639050","http://www.instagram.com/SignatureBridalSTL","http://www.pinterest.com/SigBridalSTL","https://www.theknot.com/marketplace/signature-bridal-chesterfield-mo-744397","bridal-salons","Kane, IL"
"Savvi Formalwear - West County Mall","N/A","n/a","N/A","N/A","N/A","+1(314) 821-0070","stlservice@savviformalwear.com","http://savviwedding.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/SavviWeddingsandProm","http://www.instagram.com/savviweddingsandprom","http://www.pinterest.com/savviwedding","https://www.theknot.com/marketplace/savvi-formalwear-west-county-mall-des-peres-mo-893892","bridal-salons","Kane, IL"
"Sincerely Yours Bridal Boutique","N/A","n/a","N/A","N/A","N/A","+1(314) 650-6191","sincerelyyoursbridal@gmail.com, mandysemo@hotmail.com","http://www.sincerelyyoursbridal.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/SincerelyYoursBridal","http://www.instagram.com/sincerely_yours_bridal","http://www.pinterest.com/https://www.pinterest.com/sybridal/","https://www.theknot.com/marketplace/sincerely-yours-bridal-boutique-manchester-mo-873589","bridal-salons","Kane, IL"
"Kirsten Paige  Bridal","N/A","n/a","N/A","N/A","N/A","+1(636) 699-0080","kp@kirstenpaige.com","http://kirstenpaige.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/kirstenpaigebridal","http://www.instagram.com/kirstenpaige","http://www.pinterest.com/kirstenpaige","https://www.theknot.com/marketplace/kirsten-paige-bridal-st-louis-mo-992155","bridal-salons","Kane, IL"
"The Bridal Shoppe","N/A","n/a","N/A","N/A","N/A","+1(636) 931-8464","bridalshoppe1@gmail.com","http://www.bridalshoppeinc.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/bridal.shoppe/","http://www.instagram.com/thebridalshoppe","http://www.pinterest.com/bridalshoppeinc","https://www.theknot.com/marketplace/the-bridal-shoppe-crystal-city-mo-538641","bridal-salons","Kane, IL"
"Lillian Grace Bridal & Special Occasions Boutique","N/A","n/a","N/A","N/A","N/A","+1(573) 202-6880","lilliangraceboutiquerolla@gmail.com","https://www.lilliangraceboutiquerolla.com/","https://www.facebook.com/lilliangraceboutiquerolla/","http://www.instagram.com/lilliangraceboutique_rolla","N/A","https://www.theknot.com/marketplace/lillian-grace-bridal-and-special-occasions-boutique-rolla-mo-2077825","bridal-salons","Kane, IL"
"Stallone's Formal Wear","N/A","n/a","N/A","N/A","N/A","+1(314) 576-5900","candace@stallonesformalwear.com","http://www.stallonesformalwear.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/stallonesformalwear","http://www.instagram.com/stallonesformalwear","http://www.pinterest.com/Stallone's Formal Wear","https://www.theknot.com/marketplace/stallones-formal-wear-maryland-heights-mo-227089","bridal-salons","Kane, IL"
"Cleo Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/cleo-bridal-ofallon-mo-1072676","bridal-salons","Kane, IL"
"White Traditions Bridal House","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/white-traditions-bridal-house-saint-charles-mo-528144","bridal-salons","Kane, IL"
"Prodigious Bridal Boutique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/prodigious-bridal-boutique-saint-peters-mo-2028699","bridal-salons","Kane, IL"
"Beautiful You Bridal Gallery","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/beautiful-you-bridal-gallery-st-charles-mo-2073229","bridal-salons","Kane, IL"
"Frew's Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/frews-bridal-alton-il-499096","bridal-salons","Kane, IL"
"Champagne and Lace Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/champagne-and-lace-bridal-collinsville-il-534233","bridal-salons","Kane, IL"
"Patrice J Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/patrice-j-bridal-saint-louis-mo-2061138","bridal-salons","Kane, IL"
"House Of Couture","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/house-of-couture-wentzville-mo-2071420","bridal-salons","Kane, IL"
"Wedding Wishlist","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/wedding-wishlist-warrenton-mo-772159","bridal-salons","Kane, IL"
"Elegant Brides","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elegant-brides-edwardsville-il-538433","bridal-salons","Kane, IL"
"Savvy Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvy-bridal-saint-louis-mo-2051547","bridal-salons","Kane, IL"
"Mimi's Bridal & Boutique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mimis-bridal-and-boutique-sullivan-mo-620617","bridal-salons","Kane, IL"
"Mia Grace Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mia-grace-bridal-chesterfield-mo-740437","bridal-salons","Kane, IL"
"Savvi Formalwear - South County Mall","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvi-formalwear-south-county-mall-st-louis-mo-893891","bridal-salons","Kane, IL"
"Magnolias Bridal Boutique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/magnolias-bridal-boutique-cape-girardeau-mo-960117","bridal-salons","Kane, IL"
"Berrybridge Bridal Boutique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/berrybridge-bridal-boutique-ladue-mo-127683","bridal-salons","Kane, IL"
"Sew Ridiculous - Bridal Alterations","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sew-ridiculous-bridal-alterations-manchester-mo-2039669","bridal-salons","Kane, IL"
"The Andrew Jackson Bridal Co.","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-andrew-jackson-bridal-co-cape-girardeau-mo-619388","bridal-salons","Kane, IL"
"House of Curves Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/house-of-curves-bridal-saint-louis-mo-2039305","bridal-salons","Kane, IL"
"Goddess Gowns Bridal & Formalwear Fashion House","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/goddess-gowns-bridal-and-formalwear-fashion-house-union-mo-2057421","bridal-salons","Kane, IL"
"Chatfields Bridal Boutique","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/chatfields-bridal-boutique-st-louis-mo-629288","bridal-salons","Kane, IL"
"Clarice's Bridal Fashions","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/clarices-bridal-fashions-st-louis-mo-413253","bridal-salons","Kane, IL"
"Main Street Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/main-street-bridal-centertown-mo-2061412","bridal-salons","Kane, IL"
"Custom Alterations","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/custom-alterations-valley-park-mo-978457","bridal-salons","Kane, IL"
"Maiden Voyage Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/maiden-voyage-bridal-manchester-mo-418229","bridal-salons","Kane, IL"
"Savvi Formalwear - St. Clair Square","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvi-formalwear-st-clair-square-fairview-heights-il-1085724","bridal-salons","Kane, IL"
"Men's Wearhouse - St. Louis, MO","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mens-wearhouse-st-louis-mo-st-louis-mo-547849","bridal-salons","Kane, IL"
"Boulevard Bride","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/boulevard-bride-lake-st-louis-mo-609131","bridal-salons","Kane, IL"
"Savvi Formalwear - Columbia Mall","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvi-formalwear-columbia-mall-columbia-mo-893899","bridal-salons","Kane, IL"
"Savvi Formalwear - Mid Rivers Mall","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvi-formalwear-mid-rivers-mall-st-peters-mo-893895","bridal-salons","Kane, IL"
"Usha's Alteration & Tailoring","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/ushas-alteration-and-tailoring-fenton-mo-1041695","bridal-salons","Kane, IL"
"Great Knots","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/great-knots-stlouis-mo-1061574","bridal-salons","Kane, IL"
"Be the Man","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/be-the-man-saint-louis-mo-2067501","bridal-salons","Kane, IL"
"Savvi Formalwear - Alton Square Mall","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/savvi-formalwear-alton-square-mall-alton-il-893896","bridal-salons","Kane, IL"
"La Merite Bridal","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/la-merite-bridal-saint-ann-mo-307837","bridal-salons","Kane, IL"
"Tailored Gents at Savile Row","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/tailored-gents-at-savile-row-clayton-mo-2043664","bridal-salons","Kane, IL"
"Jim's Formal Wear","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/jims-formal-wear-trenton-il-235479","bridal-salons","Kane, IL"
"Star’s Brides","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/stars-brides-columbia-mo-2048079","bridal-salons","Kane, IL"
"Men's Wearhouse-MO-Kansas City","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/mens-wearhousemokansas-city-brentwood-mo-547311","bridal-salons","Kane, IL"
"Elegance... Made Simple Wedding Shop","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/elegance-made-simple-wedding-shop-troy-mo-664888","bridal-salons","Kane, IL"
"Bespoke Apparel","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/bespoke-apparel-town-and-country-mo-997386","bridal-salons","Kane, IL"
"Black Tie Affair","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/black-tie-affair-nashville-il-993076","bridal-salons","Kane, IL"
"Sydney's Closet","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/sydneys-closet-maryland-heights-mo-576891","bridal-salons","Kane, IL"
"Only By Grace T","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/only-by-grace-t-saint-louis-mo-2085588","bridal-salons","Kane, IL"
"White Weddings","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/white-weddings-farmington-mo-966162","bridal-salons","Kane, IL"
"Margo's A Wedding Place","N/A","n/a","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/margos-a-wedding-place-union-mo-306493","bridal-salons","Kane, IL"
