"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Sheraton Valley Forge","300+","n/a","N/A","N/A","N/A","+1(484) 238-1826","eknox@sheratonvalleyforge.com","http://www.sheratonvalleyforge.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/sheratonvalleyforgehotel","http://www.instagram.com/sheratonvalleyforgehotel","N/A","https://www.theknot.com/marketplace/sheraton-valley-forge-king-of-prussia-pa-771663","wedding-reception-venues","Chester, PA"
"Christ Church Philadelphia","300+","n/a","N/A","N/A","N/A","+1(215) 922-1695,25","srichardson@christchurchphila.org","http://www.christchurchphila.org/Welcome-to-the-Christ-Church-Website/Parish-Life/Life-s-Big-Events/115/","N/A","N/A","N/A","https://www.theknot.com/marketplace/christ-church-philadelphia-philadelphia-pa-874490","wedding-reception-venues","Chester, PA"
"Georgine's Restaurant","Up to 250","n/a","N/A","N/A","N/A","+1(215) 785-0976","catering@georgines.com","https://georgines.com/affordable-wedding/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/georginesrestaurant/","N/A","N/A","https://www.theknot.com/marketplace/georgines-restaurant-bristol-pa-298663","wedding-reception-venues","Chester, PA"
"Sound Originals Photo & Video","N/A","n/a","N/A","N/A","N/A","+1(844) 709-1195","dan@soundoriginals.com","http://www.soundoriginals.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/sound.originals","N/A","https://www.theknot.com/marketplace/sound-originals-photo-and-video-seattle-wa-1088212","wedding-photographers","Chester, PA"
"George Street Photo & Video","N/A","n/a","N/A","N/A","N/A","+1(866) 831-4103","weddingcoordinator@georgestreetphoto.com.Read, weddingcoordinator@georgestreetphoto.com, info@georgestreetphoto.com","https://www.georgestreetphoto.com/wedding-photographer/philadelphia?utm_source=Knot&utm_medium=Storefront&utm_content=Market+Page&utm_campaign=Philadelphia&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/georgestreetpv","http://www.instagram.com/georgestreetphoto","http://www.pinterest.com/georgestreetpv","https://www.theknot.com/marketplace/george-street-photo-and-video-philadelphia-pa-1038044","wedding-photographers","Chester, PA"
"Eivan's Photo & Video","N/A","n/a","N/A","N/A","N/A","+1(708) 263-4349","info@eivans.com, nationwide@eivans.com","https://www.eivans.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/eivansinc","N/A","N/A","https://www.theknot.com/marketplace/eivans-photo-and-video-philadelphia-pa-954962","wedding-photographers","Chester, PA"
"Christie Heimbach Photography","N/A","n/a","N/A","N/A","N/A","+1(570) 279-0470","christieheimbach@gmail.com","http://christieheimbachphotography.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://Facebook.com/christieheimbachphotography","http://www.instagram.com/ChristieHeimbachPhoto","N/A","https://www.theknot.com/marketplace/christie-heimbach-photography-lancaster-pa-2037395","wedding-photographers","Chester, PA"
"Live Picture Studios (Photo + Video)","N/A","n/a","N/A","N/A","N/A","+1(215) 948-4488,4","inquiry.philly@livepicturestudios.com","https://philly.livepicturestudios.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/livepicturestudios","http://www.instagram.com/livepicturestudios","http://www.pinterest.com/lpicturestudios","https://www.theknot.com/marketplace/live-picture-studios-photo-+-video-philadelphia-pa-2078679","wedding-photographers","Chester, PA"
"New Pace Weddings","N/A","n/a","N/A","N/A","N/A","+1(484) 453-8419","info@newpaceweddings.com","https://www.newpaceweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/NewPaceWeddings","http://www.instagram.com/newpaceweddings","http://www.pinterest.com/https://www.pinterest.com/newpaceweddings/_created/","https://www.theknot.com/marketplace/new-pace-weddings-ardmore-pa-2054949","wedding-photographers","Chester, PA"
"Photography by Ramy","N/A","n/a","N/A","N/A","N/A","+1(215) 813-3308","ramywgendy@gmail.com","http://www.photographybyramy.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/photographybyramy/#","N/A","N/A","https://www.theknot.com/marketplace/photography-by-ramy-north-wales-pa-825342","wedding-photographers","Chester, PA"
"Anton Drummond Photography","N/A","n/a","N/A","N/A","N/A","+1(267) 283-7404","anton@antondrummondphoto.com","http://www.antondrummondphoto.com/","http://www.facebook.com/antondrummondphoto","http://www.instagram.com/anton.drummond.photography","http://www.pinterest.com/antondrummond","https://www.theknot.com/marketplace/anton-drummond-photography-willow-grove-pa-874797","wedding-photographers","Chester, PA"
"Martin Reardon Photography","N/A","n/a","N/A","N/A","N/A","+1(215) 852-3250","martin@martinreardonphoto.com","http://martinreardonphoto.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/MartinReardonPhoto/","http://www.instagram.com/martin_reardon_photography","N/A","https://www.theknot.com/marketplace/martin-reardon-photography-jenkintown-pa-960256","wedding-photographers","Chester, PA"
"Morina Photography","N/A","n/a","N/A","N/A","N/A","+1(610) 680-6112","us@morinaphotography.com","https://morinaphotography.com/photographer/weddings?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/donanikphotography","http://www.instagram.com/morina.photography","http://www.pinterest.com/morinaphoto","https://www.theknot.com/marketplace/morina-photography-serving-nj-and-pa-647925","wedding-photographers","Chester, PA"
"Enchanted Celebrations","N/A","n/a","N/A","N/A","N/A","+1(609) 467-3006","supervisor@enchantedcelebrations.comRead, celebrate@enchantedcelebrations.com, supervisor@enchantedcelebrations.com","https://www.enchantedcelebrations.com/?utm_source=paidplacement&utm_medium=theknot&utm_campaign=photography&utm_term=newark&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/enchantedcelebrationsnj","http://www.instagram.com/enchanted_celebrations","http://www.pinterest.com/EnchantedCelebrations","https://www.theknot.com/marketplace/enchanted-celebrations-newark-nj-610696","wedding-photographers","Chester, PA"
"Lily & Lime","N/A","n/a","N/A","N/A","N/A","+1(866) 888-5377","info@lilyandlime.com","https://www.lilyandlime.com/?utm_source=Knot&utm_medium=Storefront&utm_campaign=NY-Hudson+Valley&utm_content=Weddings+Homepage&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/lilyandlimephoto","http://www.instagram.com/lilyandlimephoto","http://www.pinterest.com/lilylimephoto","https://www.theknot.com/marketplace/lily-and-lime-philadelphia-pa-989040","wedding-photographers","Chester, PA"
"Morgan Taylor Artistry","N/A","n/a","N/A","N/A","N/A","+1(609) 610-0784","hello@morgantaylorartistry.com","https://www.morgantaylorartistry.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/morgantphotographs/?ref=bookmarks","http://www.instagram.com/morgantaylorartistry","http://www.pinterest.com/morgantaylorartistry","https://www.theknot.com/marketplace/morgan-taylor-artistry-philadelphia-pa-2020179","wedding-photographers","Chester, PA"
"Paladin Weddings","N/A","n/a","N/A","N/A","N/A","+1(267) 708-3026","contact@paladinweddings.com","http://www.paladinweddings.com/","N/A","http://www.instagram.com/instagram.com/paladinweddings","N/A","https://www.theknot.com/marketplace/paladin-weddings-colmar-pa-2078934","wedding-photographers","Chester, PA"
"John Barone Photography","N/A","n/a","N/A","N/A","N/A","+1(215) 620-4214","info@baronephoto.com","http://www.baronephoto.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/johnbaronephotography","http://www.instagram.com/baronephoto","http://www.pinterest.com/John Barone Photography","https://www.theknot.com/marketplace/john-barone-photography-philadelphia-pa-210386","wedding-photographers","Chester, PA"
"Kmkphotos","N/A","n/a","N/A","N/A","N/A","+1(267) 229-0833","marvin@kmkphotos.com","http://kmkphotos.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/kmkphotosbymarvin/","http://www.instagram.com/kmkphotos","N/A","https://www.theknot.com/marketplace/kmkphotos-drexel-hill-pa-2043772","wedding-photographers","Chester, PA"
"Joy Photo and Video","N/A","n/a","N/A","N/A","N/A","+1(866) 482-2010","hello@joyphotoandvideo.media","https://www.joyphotoandvideo.media?utm_source=The+Knot&utm_medium=The+Knot&utm_campaign=The+Knot&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/JoyPhotoandVideo","http://www.instagram.com/joyphotoandvideo","http://www.pinterest.com/joyphotoandvideo","https://www.theknot.com/marketplace/joy-photo-and-video-el-dorado-hills-ca-2044692","wedding-photographers","Chester, PA"
"Stuart DuHadaway Photography","N/A","n/a","N/A","N/A","N/A","+1(302) 985-3066","sduhadawhat@gmail.com","https://www.instagram.com/stu.art/?hl=en&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/stu.art","N/A","https://www.theknot.com/marketplace/stuart-duhadaway-photography-wilmington-de-2060097","wedding-photographers","Chester, PA"
"The Talented Photographer","N/A","n/a","N/A","N/A","N/A","+1(617) 430-5485","info@thetalentedphotographer.com, grace.d.070309@gmail.com","http://www.thetalentedphotographer.com","N/A","http://www.instagram.com/thetalentedphotographer","N/A","https://www.theknot.com/marketplace/the-talented-photographer-philadelphia-pa-1047679","wedding-photographers","Chester, PA"
"Erin Zawicki Photography","N/A","n/a","N/A","N/A","N/A","+1(856) 381-8354","erinzawicki@gmail.com","http://erinzawicki.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/https://www.instagram.com/erinzawickiphotography","N/A","https://www.theknot.com/marketplace/erin-zawicki-photography-honey-brook-pa-2050440","wedding-photographers","Chester, PA"
"The Indi Collective","N/A","n/a","N/A","N/A","N/A","+1","hello@theindicollective.com","https://theindicollective.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/bylodixon","http://www.pinterest.com/bylodixon","https://www.theknot.com/marketplace/the-indi-collective-miami-fl-1089092","wedding-photographers","Chester, PA"
"Bellagala Photo + Video","N/A","n/a","N/A","N/A","N/A","+1(651) 227-1202","info@bellagala.com, planningiseasier@bellagala.com, karenevebp@gmail.com","https://shopnational.bellagala.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/bellagala","http://www.instagram.com/https://www.instagram.com/bellagala","N/A","https://www.theknot.com/marketplace/bellagala-photo-+-video-philadelphia-pa-2004704","wedding-photographers","Chester, PA"
"Art Work Photography","N/A","n/a","N/A","N/A","N/A","+1(856) 206-9676","louisanthony1@comcast.net","http://www.artworkphotos.net?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/art-work-photography-mount-laurel-nj-220672","wedding-photographers","Chester, PA"
"McShea Photography","N/A","n/a","N/A","N/A","N/A","+1(732) 674-7240","dmcshea@mcsheaphotography.com","https://mcsheaphotography.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/mcsheaphotography","http://www.instagram.com/mcsheaphotography","http://www.pinterest.com/dmcshea","https://www.theknot.com/marketplace/mcshea-photography-philadelphia-pa-595533","wedding-photographers","Chester, PA"
"DSC Weddings","N/A","n/a","N/A","N/A","N/A","+1(215) 459-3843","dennis@dscweddings.com","https://www.dscweddings.com","N/A","http://www.instagram.com/dsc.weddings","N/A","https://www.theknot.com/marketplace/dsc-weddings-philadelphia-pa-2032658","wedding-photographers","Chester, PA"
"Jane D. Martinez Photography","N/A","n/a","N/A","N/A","N/A","+1","iamjanedmartinez@gmail.com","https://www.janedmartinez.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/janedmartinezphotography/","http://www.instagram.com/jane_d_martinez","http://www.pinterest.com/Janedmartinez","https://www.theknot.com/marketplace/jane-d-martinez-photography-clifton-nj-2018154","wedding-photographers","Chester, PA"
"Sean Marshall Lin Photography","N/A","n/a","N/A","N/A","N/A","+1","sean@seanmarshalllin.com","http://www.seanmarshalllin.com","https://www.facebook.com/seanmarshalllinphotography/","http://www.instagram.com/https://www.instagram.com/seanmarshalllinphotography/","N/A","https://www.theknot.com/marketplace/sean-marshall-lin-photography-broomall-pa-977171","wedding-photographers","Chester, PA"
"Atlas Wedding Photography","N/A","n/a","N/A","N/A","N/A","+1(917) 204-7021","info@atlasweddingphotography.com","http://www.atlasweddingphotography.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/tiffanyatlasphotography","http://www.instagram.com/tiffanyatlasphotography","http://www.pinterest.com/atlasweddingphotography","https://www.theknot.com/marketplace/atlas-wedding-photography-philadelphia-pa-242613","wedding-photographers","Chester, PA"
"Lightwave Event Artists","N/A","n/a","N/A","N/A","N/A","+1(203) 219-5687","britt@bachelorboysband.com","https://www.lightwave-artists.com/?utm_medium=directory&utm_source=the_knot&utm_campaign=pv_profile&utm_content=bbb&utm_term=&a=&n=135&link_creation_date=2023-01-04&c=&b=PerMonth&lang=&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/lightwaveartists/","http://www.instagram.com/lightwaveartists","http://www.pinterest.com/lightwaveartists","https://www.theknot.com/marketplace/lightwave-event-artists-washington-dc-2038152","wedding-photographers","Chester, PA"
"Sharyn Louise Photography","N/A","n/a","N/A","N/A","N/A","+1(215) 530-5001","sharyn@sharynlouisephotography.com","http://www.sharynlouisephotography.com","https://www.facebook.com/sharynlouisephotography","http://www.instagram.com/sharynlouisephoto/","http://www.pinterest.com/sharynlouisephoto/","https://www.theknot.com/marketplace/sharyn-louise-photography-philadelphia-pa-394213","wedding-photographers","Chester, PA"
"Stills + Cinema","N/A","n/a","N/A","N/A","N/A","+1(609) 354-5525","daniel@stillsandcinema.com","http://www.stillsandcinema.com","https://www.facebook.com/stillsandcinema","http://www.instagram.com/thestillsandcinema","N/A","https://www.theknot.com/marketplace/stills-+-cinema-cherry-hill-nj-2042948","wedding-photographers","Chester, PA"
"Courtney Kattler Photography","N/A","n/a","N/A","N/A","N/A","+1(302) 482-8816","courtney@courtneykattler.com","http://www.courtneykattler.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/ckattlerphoto/","http://www.instagram.com/ckattlerphoto","http://www.pinterest.com/ckattlerphoto/","https://www.theknot.com/marketplace/courtney-kattler-photography-chadds-ford-pa-1051869","wedding-photographers","Chester, PA"
"Daniel Fugaciu Photography","N/A","n/a","N/A","N/A","N/A","+1(267) 603-1611","info@danielweddings.com","http://danielweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/danielfugaciuphotography","http://www.instagram.com/danielfugaciuphoto","http://www.pinterest.com/https://www.pinterest.com/danielf1810/insta-weddings/","https://www.theknot.com/marketplace/daniel-fugaciu-photography-philadelphia-pa-584379","wedding-photographers","Chester, PA"
"Jaclyn Kushner Photography","N/A","n/a","N/A","N/A","N/A","+1(215) 694-6961","jkushnerphotography@gmail.com","http://www.jkushnerphotography.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/Jkushnerphotography/","http://www.instagram.com/Jkushnerphotography","N/A","https://www.theknot.com/marketplace/jaclyn-kushner-photography-north-wales-pa-893558","wedding-photographers","Chester, PA"
